team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Aldous,Lolita,Lylia,Popol and Kupa,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.15,58.09,50.26,52.98,44.83,0.73,0.25,0.87,0.46,0.62,1.68,0.81,1.02,0.88,11.53,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.51,53.01,56.88,43.58,33.8,Minsitthar,Carmilla,Kagura,Melissa,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.59,54.09,48.88,52.46,51.32,0.54,0.02,0.34,1.02,0.63,2.23,0.31,0.02,3.38,41.11,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,49.46,41.07,49.28,48.81,50.06183017312449,49.93816982687551,Menang
Leomord,Belerick,Gord,Brody,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.65,54.25,50.25,49.72,44.83,0.12,0.81,0.64,0.61,0.62,0.08,4.64,0.34,0.47,11.53,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,47.84,54.51,44.06,33.8,Julian,Franco,Aurora,Popol and Kupa,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.15,46.81,4.93,52.98,49.63,0.38,2.25,0.62,0.46,0.44,0.49,10.32,8.49,0.88,0.08,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.59,50.58,41.53,43.58,42.3,49.896421640245094,50.103578359754906,Kalah
Martis,Carmilla,Esmeralda,Melissa,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.25,54.09,49.51,52.46,44.86,1.34,0.02,1.26,1.02,0.09,14.48,0.31,3.35,3.38,2.02,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.32,49.46,60.79,49.28,27.56,Roger,Grock,Cyclops,Claude,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.62,46.57,49.68,48.15,49.97,1.87,0.16,0.64,1.37,0.24,18.07,0.01,0.29,1.29,3.49,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.99,48.57,54.33,41.27,40.74,49.25658805375084,50.74341194624916,Kalah
Cici,Kaja,Vale,Wanwan,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.95,47.26,52.28,42.49,46.59,0.75,0.01,1.16,0.17,0.67,10.53,0.14,1.83,0.42,0.78,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.94,47.29,60.47,27.49,33.76,Martis,Belerick,Zhask,Lesley,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.25,54.25,53.15,46.24,51.86,1.34,0.81,0.65,1.42,0.96,14.48,4.64,1.77,1.02,24.21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,62.32,47.84,55.62,61.17,60.58,39.82399313143928,60.17600686856073,Kalah
Zilong,Estes,Zhask,Bruno,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.57,51.01,53.15,48.26,46.72,1.32,0.77,0.65,0.64,0.54,0.78,49.76,1.77,0.23,1.11,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.55,50.98,55.62,43.9,32.53,Lapu-Lapu,Faramis,Gord,Lesley,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.73,50.19,50.25,46.24,44.86,0.31,0.22,0.64,1.42,0.09,0.08,1.41,0.34,1.02,2.02,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.13,52.4,54.51,61.17,27.56,49.627056299172374,50.37294370082762,Kalah
Masha,Lolita,Alice,Moskov,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.37,58.09,4.75,54.22,51.86,0.04,0.25,0.12,2.83,0.96,38.63,0.81,0.42,18.42,24.21,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.27,53.01,35.67,69.41,60.58,Martis,Chip,Kagura,Beatrix,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.25,48.31,48.88,45.54,48.15,1.34,0.15,0.34,0.04,0.82,14.48,14.85,0.02,0.15,1.01,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.32,50.48,41.07,27.08,45.75,57.56056473608214,42.43943526391786,Menang
Julian,Estes,Yve,Karrie,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.15,51.01,48.69,45.01,47.08,0.38,0.77,0.07,0.09,0.82,0.49,49.76,0.01,1.07,2.28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,51.59,50.98,48.31,37.51,45.55,Balmond,Rafaela,Alice,Melissa,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,4.41,51.71,4.75,52.46,44.33,0.95,0.41,0.12,1.02,1.02,0.77,0.47,0.42,3.38,1.91,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.9,42.66,35.67,49.28,36.69,54.85140453250102,45.14859546749898,Menang
Cici,Johnson,Esmeralda,Melissa,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.95,49.98,49.51,52.46,49.63,0.75,0.1,1.26,1.02,0.44,10.53,5.11,3.35,3.38,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.94,49.5,60.79,49.28,42.3,Fredrinn,Hylos,Cecilion,Karrie,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.24,56.04,48.18,45.01,45.53,0.1,0.32,0.75,0.09,0.63,25.54,0.26,0.28,1.07,12.12,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.93,43.04,54.98,37.51,36.17,55.54705168514534,44.45294831485465,Menang
Khaleed,Lolita,Cyclops,Yi Sun-shin,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.84,58.09,49.68,51.78,45.53,0.36,0.25,0.64,0.01,0.63,0.23,0.81,0.29,0.06,12.12,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.77,53.01,54.33,38.64,36.17,Guinevere,Kaja,Novaria,Wanwan,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,4.71,47.26,49.92,42.49,49.97,0.53,0.01,0.89,0.17,0.24,0.88,0.14,3.18,0.42,3.49,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,47.29,59.19,27.49,40.74,51.97414832851649,48.025851671483515,Menang
Argus,Mathilda,Xavier,Kimmy,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,5.57,48.94,50.17,47.68,51.86,0.49,0.04,0.52,0.12,0.96,1.17,29.58,0.17,0.09,24.21,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.69,43.04,53.27,48.51,60.58,Bane,Rafaela,Pharsa,Beatrix,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.05,51.71,48.43,45.54,51.32,0.36,0.41,0.55,0.04,0.63,0.22,0.47,0.03,0.15,41.11,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.64,42.66,53.03,27.08,48.81,53.8916529649164,46.10834703508359,Menang
Argus,Estes,Gord,Moskov,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,5.57,51.01,50.25,54.22,45.53,0.49,0.77,0.64,2.83,0.63,1.17,49.76,0.34,18.42,12.12,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.69,50.98,54.51,69.41,36.17,Bane,Chip,Novaria,Claude,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.05,48.31,49.92,48.15,49.97,0.36,0.15,0.89,1.37,0.24,0.22,14.85,3.18,1.29,3.49,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.64,50.48,59.19,41.27,40.74,51.254857512953365,48.745142487046635,Menang
Yin,Belerick,Vale,Brody,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.57,54.25,52.28,49.72,46.72,1.23,0.81,1.16,0.61,0.54,53.81,4.64,1.83,0.47,1.11,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.85,47.84,60.47,44.06,32.53,Fredrinn,Edith,Esmeralda,Wanwan,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.24,54.53,49.51,42.49,52.11,0.1,0.48,1.26,0.17,0.44,25.54,0.34,3.35,0.42,0.63,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.93,54.19,60.79,27.49,43.1,51.912289648138696,48.0877103518613,Menang
Guinevere,Khufra,Valentina,Yi Sun-shin,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,4.71,49.15,43.27,51.78,47.08,0.53,0.49,0.31,0.01,0.82,0.88,1.16,0.52,0.06,2.28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.8,42.76,49.13,38.64,45.55,Arlott,Baxia,Lylia,Popol and Kupa,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.84,49.12,50.26,52.98,44.86,0.51,0.15,0.87,0.46,0.09,0.19,0.28,1.02,0.88,2.02,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.47,39.26,56.88,43.58,27.56,50.804823484476444,49.195176515523556,Menang
Dyrroth,Grock,Kadita,Beatrix,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.93,46.57,48.71,45.54,44.86,2.68,0.16,0.35,0.04,0.09,5.73,0.01,0.32,0.15,2.02,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.05,48.57,51.14,27.08,27.56,Roger,Gloo,Yve,Melissa,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.62,52.34,48.69,52.46,52.11,1.87,0.01,0.07,1.02,0.44,18.07,0.36,0.01,3.38,0.63,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.99,38.84,48.31,49.28,43.1,44.81392830683307,55.18607169316693,Kalah
Fredrinn,Faramis,Odette,Clint,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.24,50.19,51.39,49.38,52.11,0.1,0.22,1.24,0.66,0.44,25.54,1.41,1.31,0.24,0.63,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.93,52.4,60.95,44.44,43.1,Alpha,Baxia,Lylia,Hanabi,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.69,49.12,50.26,49.07,47.08,0.25,0.15,0.87,0.25,0.82,0.49,0.28,1.02,4.08,2.28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.76,39.26,56.88,40.63,45.55,53.713192594110815,46.286807405889185,Menang
Phoveus,Chip,Chang'e,Ixia,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.27,48.31,4.93,50.68,52.11,0.06,0.15,0.12,0.56,0.44,0.18,14.85,1.14,1.32,0.63,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,50.48,35.79,43.94,43.1,Silvanna,Johnson,Valentina,Yi Sun-shin,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.01,49.98,43.27,51.78,49.97,0.69,0.1,0.31,0.01,0.24,0.37,5.11,0.52,0.06,3.49,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.54,49.5,49.13,38.64,40.74,47.945275596308804,52.054724403691196,Kalah
Ruby,Belerick,Alice,Ixia,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.95,54.25,4.75,50.68,51.52,0.68,0.81,0.12,0.56,0.78,3.22,4.64,0.42,1.32,2.31,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.41,47.84,35.67,43.94,46.49,Minsitthar,Chip,Harith,Brody,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.59,48.31,5.55,49.72,50.86,0.54,0.15,1.02,0.61,0.26,2.23,14.85,36.94,0.47,1.52,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,50.48,40.56,44.06,41.01,49.898387260665714,50.101612739334286,Kalah
